Burst starts (s), Burst ends(A)
1626236642.2305455, 1626236644.2540004
1626236644.269258, 1626236646.2922444
1626236646.323532, 1626236648.3508987
1626236648.3508987, 1626236650.3743484
1626236650.3908722, 1626236652.4134958
