Wavelength(nm), SC charge (10^6 e-), PD charge (10^6 e-)
415.0, 77260.29401168867
670.0, 22059.49843603875
675.0, 27055.49261223421
680.0, 23049.395106462238
685.0, 25580.57160017793
690.0, 22372.91055051472
695.0, 25308.00863317002
700.0, 22693.07960958712
705.0, 27527.790472706252
710.0, 26579.553423235804
715.0, 27604.56672961944
720.0, 26189.45934167503
725.0, 31817.954874515213
730.0, 31576.845073453507
735.0, 31290.611173122612
740.0, 29892.856148194805
745.0, 24967.0549418303
750.0, 32189.49280010503
755.0, 32527.215259569843
760.0, 32361.962635432326
765.0, 32935.94585363147
770.0, 34338.089415837225
775.0, 33976.508252727246
780.0, 36184.99142718054
785.0, 38309.44529447757
790.0, 36623.749343163356
795.0, 38806.616704690925
800.0, 37478.543908054584
805.0, 33347.303898225204
810.0, 33165.29915675286
815.0, 31637.26482012679
820.0, 34943.63593246774
825.0, 33799.33147654111
830.0, 32349.364022230613
835.0, 33113.60449749679
840.0, 35318.843344227054
845.0, 36157.64065929517
850.0, 55842.85757941049
855.0, 118155.9862918054
860.0, 77011.21940441134
865.0, 31434.45528184257
870.0, 34226.158470666145
875.0, 37288.49175232476
880.0, 36351.626492327865
885.0, 34744.28521614499
890.0, 37399.56151757386
895.0, 33753.04884402353
900.0, 34803.667404222724
905.0, 37161.15204364456
910.0, 34184.742284030195
915.0, 34875.38708693098
920.0, 34956.47526616915
925.0, 36838.12474492358
930.0, 37456.2225206183
935.0, 38193.42521629042
940.0, 38797.18435758257
945.0, 40822.654779665405
950.0, 37815.95650560961
955.0, 40595.00381230985
960.0, 38975.6257092729
965.0, 41272.7993993058
970.0, 37799.34886057415
975.0, 41237.9989062299
980.0, 36203.33094991453
985.0, 41814.9496817361
990.0, 41093.63270678953
995.0, 38106.34969305973
1000.0, 41673.1527663809
1005.0, 41078.004930710704
1010.0, 40444.5007277555
1015.0, 46896.365272013274
1020.0, 45294.782150585925
1025.0, 42534.97918395961
1030.0, 49186.03166012495
1035.0, 50790.3857081107
1040.0, 64060.847097570906
1045.0, 70210.48757126878
