Time sep (s?), Charge (C)
1.985352, 4.008386e-11
2.119141, 4.296551e-11
2.250977, 4.380614e-11
2.382813, 4.020394e-11
2.515625, 3.960397e-11
2.649414, 3.444104e-11
2.779297, 4.032406e-11
2.911133, 4.032426e-11
3.041016, -1.582276e-08
3.172852, -1.582815e-08
3.302734, -1.58245e-08
3.43457, -1.582576e-08
3.564453, -1.582157e-08
3.697266, -1.582512e-08
3.831055, -1.582637e-08
3.962891, -1.58246e-08
4.092773, -1.582007e-08
4.224609, -1.582702e-08
4.357422, -1.582283e-08
4.487305, -1.582583e-08
4.618164, -1.582636e-08
4.750977, -1.583007e-08
4.881836, -1.581938e-08
5.011719, -3.139107e-08
5.143555, -3.138571e-08
5.275391, -3.138512e-08
5.408203, -3.138696e-08
5.538086, -3.138807e-08
5.668945, -3.138505e-08
5.800781, -3.138448e-08
5.932617, -3.139019e-08
6.064453, -3.138189e-08
6.196289, -3.138642e-08
6.329102, -3.138301e-08
6.456055, -3.138856e-08
6.586914, -3.138126e-08
6.720703, -3.138739e-08
6.852539, -3.13864e-08
6.980469, -4.745517e-08
7.111328, -4.74506e-08
7.243164, -4.745761e-08
7.375, -4.745424e-08
7.508789, -4.744883e-08
7.640625, -4.745048e-08
7.771484, -4.744823e-08
7.899414, -4.745304e-08
8.03125, -4.744939e-08
8.15918, -4.745505e-08
8.290039, -4.745106e-08
8.421875, -4.745197e-08
8.552734, -4.74469e-08
8.68457, -4.744772e-08
8.90918, -4.745383e-08
9.298828, -6.303639e-08
9.430664, -6.303372e-08
9.642578, -6.303407e-08
9.863281, -6.303507e-08
10.12598, -6.303439e-08
10.33496, -6.303286e-08
10.46191, -6.302697e-08
10.59375, -6.303752e-08
10.72656, -6.303311e-08
10.85742, -6.303213e-08
10.98828, -6.30362e-08
11.12109, -7.834601e-08
11.25, -7.834999e-08
11.38086, -7.834485e-08
11.51172, -7.834511e-08
11.64355, -7.835215e-08
11.77637, -7.834103e-08
11.9082, -7.834698e-08
12.03906, -7.834687e-08
12.16992, -7.834364e-08
12.30078, -7.834362e-08
12.43164, -7.833842e-08
12.56445, -7.834212e-08
12.69727, -7.834794e-08
12.8291, -7.83442e-08
12.96289, -7.834029e-08
13.09473, -7.83434e-08
13.22852, -7.834173e-08
13.36133, -7.83465e-08
13.49414, -7.833999e-08
