Burst starts (s), Burst ends(A)
1626236206.05289, 1626236208.075207
1626236208.075207, 1626236210.099001
1626236210.1742575, 1626236212.1744015
1626236212.2210336, 1626236214.2308874
1626236214.2308874, 1626236216.2544727
