Burst starts (s), Burst ends(A)
1626236766.6167626, 1626236768.639129
1626236768.639129, 1626236770.661493
1626236770.6939662, 1626236772.7214658
1626236772.7386124, 1626236774.7595174
1626236774.79165, 1626236776.7988107
