Time sep (s?), Charge (C)
1.973633, 3.864341e-11
2.102539, 4.272525e-11
2.233398, 4.104462e-11
2.364258, 3.744252e-11
2.49707, 4.464654e-11
2.628906, 3.816309e-11
2.761719, 3.840299e-11
2.890625, 4.128479e-11
3.022461, -1.569323e-08
3.152344, -1.569764e-08
3.28418, -1.569267e-08
3.413086, -1.569113e-08
3.545898, -1.569686e-08
3.676758, -1.569183e-08
3.807617, -1.569554e-08
3.939453, -1.569478e-08
4.067383, -1.569553e-08
4.198242, -1.569692e-08
4.328125, -1.56895e-08
4.458984, -1.569317e-08
4.59082, -1.569011e-08
4.722656, -1.569727e-08
4.852539, -1.569313e-08
4.984375, -3.155786e-08
5.117188, -3.155844e-08
5.248047, -3.154923e-08
5.378906, -3.155372e-08
5.509766, -3.154669e-08
5.640625, -3.15525e-08
5.773438, -3.154744e-08
5.913086, -3.154598e-08
6.043945, -3.154647e-08
6.174805, -3.15539e-08
6.303711, -3.15509e-08
6.433594, -3.155602e-08
6.56543, -3.154636e-08
6.698242, -3.155415e-08
6.827148, -3.154852e-08
6.960938, -4.694972e-08
7.098633, -4.694818e-08
7.229492, -4.694963e-08
7.362305, -4.694401e-08
7.493164, -4.694633e-08
7.625, -4.694865e-08
7.756836, -4.694611e-08
7.888672, -4.694783e-08
8.021484, -4.693921e-08
8.154297, -4.694535e-08
8.287109, -4.694715e-08
8.417969, -4.69422e-08
8.549805, -4.69414e-08
8.681641, -4.694778e-08
8.814453, -4.693941e-08
8.946289, -6.272936e-08
9.079102, -6.272521e-08
9.210938, -6.271954e-08
9.342773, -6.272094e-08
9.474609, -6.271861e-08
9.607422, -6.272325e-08
9.737305, -6.271966e-08
9.869141, -6.272001e-08
10.00098, -6.271389e-08
10.13184, -6.271669e-08
10.26172, -6.271591e-08
10.3916, -6.271856e-08
10.52344, -6.271774e-08
10.65723, -6.271079e-08
10.78906, -6.271643e-08
10.9209, -7.865007e-08
11.05371, -7.86468e-08
11.18457, -7.864323e-08
11.31738, -7.864387e-08
11.4502, -7.864286e-08
11.58301, -7.863733e-08
11.71191, -7.863839e-08
11.84277, -7.863733e-08
11.97266, -7.86416e-08
12.10449, -7.863947e-08
12.23535, -7.86374e-08
12.36426, -7.863812e-08
12.49902, -7.863058e-08
12.62793, -7.863917e-08
12.76074, -7.863693e-08
12.89355, -7.863424e-08
13.02539, -7.863483e-08
13.1582, -7.864137e-08
13.28906, -7.863694e-08
13.41992, -7.863662e-08
