Time sep (s?), Charge (C)
1.970703, 4.092462e-11
2.100586, 4.476663e-11
2.232422, 4.056425e-11
2.363281, 4.464639e-11
2.493164, 3.648219e-11
2.625, 4.476651e-11
2.756836, 3.636213e-11
2.887695, 4.104436e-11
3.018555, -1.528114e-08
3.151367, -1.528587e-08
3.282227, -1.527656e-08
3.412109, -1.528229e-08
3.542969, -1.527924e-08
3.674805, -1.528479e-08
3.807617, -1.527393e-08
3.935547, -1.528085e-08
4.064453, -1.527823e-08
4.193359, -1.527799e-08
4.322266, -1.527917e-08
4.450195, -1.527762e-08
4.582031, -1.527807e-08
4.714844, -1.527956e-08
4.845703, -1.528179e-08
4.975586, -2.908411e-08
5.107422, -3.034345e-08
5.250977, -3.033255e-08
5.380859, -3.033648e-08
5.512695, -3.03319e-08
5.643555, -3.033934e-08
5.774414, -3.033227e-08
5.90625, -3.033227e-08
6.037109, -3.032873e-08
6.167969, -3.033849e-08
6.300781, -3.033426e-08
6.432617, -3.033455e-08
6.5625, -3.0338e-08
6.694336, -3.032858e-08
6.828125, -3.033738e-08
6.958984, -4.452608e-08
7.09375, -4.520431e-08
7.224609, -4.520783e-08
7.354492, -4.520478e-08
7.485352, -4.520914e-08
7.618164, -4.520581e-08
7.75, -4.520254e-08
7.879883, -4.521056e-08
8.007813, -4.520722e-08
8.140625, -4.520473e-08
8.273438, -4.519901e-08
8.404297, -4.520113e-08
8.537109, -4.520781e-08
8.667969, -4.520134e-08
8.796875, -4.520238e-08
8.928711, -5.890113e-08
9.0625, -5.954796e-08
9.193359, -5.955341e-08
9.324219, -5.954614e-08
9.456055, -5.954804e-08
9.587891, -5.954211e-08
9.719727, -5.95448e-08
9.848633, -5.954714e-08
9.978516, -5.954634e-08
10.11035, -5.954575e-08
10.24414, -5.953939e-08
10.37402, -5.954126e-08
10.50586, -5.954411e-08
10.63867, -5.954022e-08
10.76758, -5.954244e-08
10.89941, -7.426444e-08
11.03125, -7.426194e-08
11.16406, -7.426146e-08
11.29395, -7.426016e-08
11.42676, -7.425986e-08
11.55859, -7.425186e-08
11.68945, -7.425425e-08
11.82422, -7.425415e-08
11.95703, -7.426063e-08
12.08789, -7.425281e-08
12.2168, -7.425668e-08
12.34863, -7.425221e-08
12.48047, -7.425142e-08
12.6123, -7.425606e-08
12.74609, -7.424854e-08
12.87793, -7.425494e-08
13.01074, -7.425346e-08
13.14258, -7.425128e-08
13.27539, -7.42535e-08
13.40723, -7.424879e-08
13.54004, -7.425442e-08
