Time sep (ms?), Charge (C)
0.0, -2.51e-09
2.002, -2.588e-09
4.004, -2.664e-09
6.006, -2.744e-09
8.008, -2.824e-09
10.01, -2.899e-09
12.012, -2.977e-09
14.014, -3.055e-09
16.016, -3.13e-09
18.018, -3.202e-09
20.02, -3.278e-09
22.022, -3.355e-09
24.024, -3.439e-09
26.026, -3.521e-09
28.028, -3.603e-09
30.03, -3.68e-09
32.032, -3.755e-09
34.034, -3.834e-09
36.036, -3.912e-09
38.038, -3.994e-09
40.04, -4.075e-09
42.042, -4.155e-09
44.044, -4.239e-09
46.046, -4.322e-09
48.048, -4.405e-09
50.05, -4.484e-09
52.052, -4.57e-09
54.054, -4.655e-09
56.056, -4.734e-09
58.058, -4.812e-09
60.06, -4.886e-09
62.062, -4.958e-09
64.064, -5.035e-09
66.066, -5.116e-09
68.068, -5.193e-09
70.07, -5.267e-09
72.072, -5.343e-09
74.074, -5.42e-09
76.076, -5.495e-09
78.078, -5.567e-09
80.08, -5.643e-09
82.082, -5.718e-09
84.084, -5.79e-09
86.086, -5.864e-09
88.088, -5.937e-09
90.09, -6.01e-09
92.092, -6.086e-09
94.094, -6.165e-09
96.096, -6.239e-09
98.098, -6.316e-09
100.1, -6.392e-09
102.1, -6.464e-09
104.1, -6.539e-09
106.11, -6.611e-09
108.11, -6.682e-09
110.11, -6.756e-09
112.11, -6.832e-09
114.11, -6.901e-09
116.12, -6.971e-09
118.12, -7.04e-09
120.12, -7.111e-09
122.12, -7.184e-09
124.12, -7.252e-09
126.13, -7.323e-09
128.13, -7.395e-09
130.13, -7.466e-09
132.13, -7.538e-09
134.13, -7.61e-09
136.14, -7.68e-09
138.14, -7.75e-09
140.14, -7.821e-09
142.14, -7.894e-09
144.14, -7.967e-09
146.15, -8.04e-09
148.15, -8.111e-09
150.15, -8.187e-09
152.15, -8.263e-09
154.15, -8.333e-09
156.16, -8.403e-09
158.16, -8.475e-09
160.16, -8.552e-09
162.16, -8.629e-09
164.16, -8.705e-09
166.17, -8.78e-09
168.17, -8.858e-09
170.17, -8.935e-09
172.17, -9.013e-09
174.17, -9.094e-09
176.18, -9.174e-09
178.18, -9.254e-09
180.18, -9.327e-09
182.18, -9.4e-09
184.18, -9.476e-09
186.19, -9.552e-09
188.19, -9.628e-09
190.19, -9.698e-09
192.19, -9.77e-09
194.19, -9.846e-09
196.2, -9.919e-09
198.2, -9.993e-09
200.2, -1.0066e-08
202.2, -1.0146e-08
204.2, -1.0225e-08
206.21, -1.0302e-08
208.21, -1.0376e-08
210.21, -1.0447e-08
212.21, -1.0526e-08
214.21, -1.0603e-08
216.22, -1.0678e-08
218.22, -1.0757e-08
220.22, -1.0834e-08
222.22, -1.0913e-08
224.22, -1.0994e-08
226.23, -1.1071e-08
228.23, -1.1143e-08
230.23, -1.1222e-08
232.23, -1.13e-08
234.23, -1.1377e-08
236.24, -1.1451e-08
238.24, -1.1533e-08
240.24, -1.1607e-08
242.24, -1.1683e-08
244.24, -1.1763e-08
246.25, -1.1842e-08
248.25, -1.1922e-08
250.25, -1.2e-08
252.25, -1.2082e-08
254.25, -1.2164e-08
256.26, -1.2241e-08
258.26, -1.2318e-08
260.26, -1.2398e-08
262.26, -1.2474e-08
264.26, -1.255e-08
266.27, -1.2623e-08
268.27, -1.2699e-08
270.27, -1.2775e-08
272.27, -1.2856e-08
274.27, -1.2936e-08
276.28, -1.3018e-08
278.28, -1.3103e-08
280.28, -1.3181e-08
282.28, -1.3262e-08
284.28, -1.3346e-08
286.29, -1.3428e-08
288.29, -1.3508e-08
290.29, -1.3588e-08
292.29, -1.3669e-08
294.29, -1.3746e-08
296.3, -1.3824e-08
298.3, -1.3903e-08
300.3, -1.3978e-08
302.3, -1.4053e-08
304.3, -1.4131e-08
306.31, -1.421e-08
308.31, -1.4285e-08
310.31, -1.4359e-08
312.31, -1.4435e-08
314.31, -1.4511e-08
316.32, -1.4589e-08
318.32, -1.4666e-08
320.32, -1.4742e-08
322.32, -1.4819e-08
324.32, -1.4897e-08
326.33, -1.4979e-08
328.33, -1.505e-08
330.33, -1.5122e-08
332.33, -1.5197e-08
334.33, -1.527e-08
336.34, -1.5349e-08
338.34, -1.5429e-08
340.34, -1.5505e-08
342.34, -1.5583e-08
344.34, -1.5662e-08
346.35, -1.5738e-08
348.35, -1.5809e-08
350.35, -1.5884e-08
352.35, -1.5957e-08
354.35, -1.6033e-08
356.36, -1.6108e-08
358.36, -1.6179e-08
360.36, -1.6251e-08
362.36, -1.6322e-08
364.36, -1.6392e-08
366.37, -1.6466e-08
368.37, -1.654e-08
370.37, -1.6617e-08
372.37, -1.6689e-08
374.37, -1.6758e-08
376.38, -1.6832e-08
378.38, -1.6899e-08
380.38, -1.697e-08
382.38, -1.7035e-08
384.38, -1.7099e-08
386.39, -1.7166e-08
388.39, -1.7234e-08
390.39, -1.7307e-08
392.39, -1.7374e-08
394.39, -1.744e-08
396.4, -1.7505e-08
398.4, -1.7571e-08
400.4, -1.7637e-08
402.4, -1.77e-08
404.4, -1.7769e-08
406.41, -1.7836e-08
408.41, -1.7906e-08
410.41, -1.798e-08
412.41, -1.8051e-08
414.41, -1.812e-08
416.42, -1.8195e-08
418.42, -1.8269e-08
420.42, -1.8344e-08
422.42, -1.8417e-08
424.42, -1.8485e-08
426.43, -1.8556e-08
428.43, -1.8628e-08
430.43, -1.8701e-08
432.43, -1.8775e-08
434.43, -1.8849e-08
436.44, -1.892e-08
438.44, -1.8989e-08
440.44, -1.9057e-08
442.44, -1.9127e-08
444.44, -1.9195e-08
446.45, -1.9264e-08
448.45, -1.9334e-08
450.45, -1.9404e-08
452.45, -1.9478e-08
454.45, -1.955e-08
456.46, -1.9629e-08
458.46, -1.9706e-08
460.46, -1.9783e-08
462.46, -1.9854e-08
464.46, -1.9927e-08
466.47, -1.9994e-08
468.47, -2.0065e-08
470.47, -2.0133e-08
472.47, -2.0213e-08
474.47, -2.0296e-08
476.48, -2.0374e-08
478.48, -2.0449e-08
480.48, -2.0524e-08
482.48, -2.0606e-08
484.48, -2.0688e-08
486.49, -2.0767e-08
488.49, -2.0847e-08
490.49, -2.093e-08
492.49, -2.1015e-08
494.49, -2.1096e-08
496.5, -2.1177e-08
498.5, -2.1258e-08
500.5, -2.1338e-08
502.5, -2.1415e-08
504.5, -2.1491e-08
506.51, -2.1569e-08
508.51, -2.1641e-08
510.51, -2.1717e-08
512.51, -2.1791e-08
514.51, -2.1869e-08
516.52, -2.1951e-08
518.52, -2.2037e-08
520.52, -2.2119e-08
522.52, -2.2208e-08
524.52, -2.2294e-08
526.53, -2.2378e-08
528.53, -2.246e-08
530.53, -2.2541e-08
532.53, -2.2624e-08
534.53, -2.2705e-08
536.54, -2.2784e-08
538.54, -2.2861e-08
540.54, -2.2935e-08
542.54, -2.3006e-08
544.54, -2.3081e-08
546.55, -2.3158e-08
548.55, -2.3235e-08
550.55, -2.331e-08
552.55, -2.3384e-08
554.55, -2.3457e-08
556.56, -2.3534e-08
558.56, -2.3607e-08
560.56, -2.3682e-08
562.56, -2.376e-08
564.56, -2.3839e-08
566.57, -2.3918e-08
568.57, -2.3996e-08
570.57, -2.4076e-08
572.57, -2.4149e-08
574.57, -2.4225e-08
576.58, -2.43e-08
578.58, -2.4375e-08
580.58, -2.4446e-08
582.58, -2.4521e-08
584.58, -2.4596e-08
586.59, -2.4671e-08
588.59, -2.474e-08
590.59, -2.4811e-08
592.59, -2.489e-08
594.59, -2.497e-08
596.6, -2.5052e-08
598.6, -2.5132e-08
600.6, -2.5212e-08
602.6, -2.5286e-08
604.6, -2.5366e-08
606.61, -2.5439e-08
608.61, -2.5515e-08
610.61, -2.5591e-08
612.61, -2.5673e-08
614.61, -2.5748e-08
616.62, -2.5827e-08
618.62, -2.5907e-08
620.62, -2.5985e-08
622.62, -2.6062e-08
624.62, -2.6136e-08
626.63, -2.6213e-08
628.63, -2.629e-08
630.63, -2.6363e-08
632.63, -2.6438e-08
634.63, -2.6514e-08
636.64, -2.6586e-08
638.64, -2.6661e-08
640.64, -2.6741e-08
642.64, -2.6819e-08
644.64, -2.6901e-08
646.65, -2.6977e-08
648.65, -2.7054e-08
650.65, -2.7128e-08
652.65, -2.7199e-08
654.65, -2.7273e-08
656.66, -2.7344e-08
658.66, -2.7418e-08
660.66, -2.7492e-08
662.66, -2.757e-08
664.66, -2.7648e-08
666.67, -2.7724e-08
668.67, -2.7799e-08
670.67, -2.7879e-08
672.67, -2.7958e-08
674.67, -2.8034e-08
676.68, -2.8112e-08
678.68, -2.8189e-08
680.68, -2.8261e-08
682.68, -2.8329e-08
684.68, -2.8408e-08
686.69, -2.8481e-08
688.69, -2.8557e-08
690.69, -2.8629e-08
692.69, -2.8697e-08
694.69, -2.8772e-08
696.7, -2.8848e-08
698.7, -2.8924e-08
700.7, -2.9002e-08
702.7, -2.9076e-08
704.7, -2.9153e-08
706.71, -2.9228e-08
708.71, -2.9297e-08
710.71, -2.937e-08
712.71, -2.9445e-08
714.71, -2.9518e-08
716.72, -2.9591e-08
718.72, -2.9661e-08
720.72, -2.9728e-08
722.72, -2.9793e-08
724.72, -2.9864e-08
726.73, -2.9934e-08
728.73, -3.0001e-08
730.73, -3.0068e-08
732.73, -3.0144e-08
734.73, -3.0217e-08
736.74, -3.0291e-08
738.74, -3.0361e-08
740.74, -3.0435e-08
742.74, -3.0512e-08
744.74, -3.0588e-08
746.75, -3.0656e-08
748.75, -3.0728e-08
750.75, -3.0801e-08
752.75, -3.0873e-08
754.75, -3.0944e-08
756.76, -3.1012e-08
758.76, -3.1078e-08
760.76, -3.1147e-08
762.76, -3.1218e-08
764.76, -3.1292e-08
766.77, -3.1365e-08
768.77, -3.1436e-08
770.77, -3.1509e-08
772.77, -3.1577e-08
774.77, -3.165e-08
776.78, -3.1726e-08
778.78, -3.1802e-08
780.78, -3.1873e-08
782.78, -3.1945e-08
784.78, -3.2021e-08
786.79, -3.2095e-08
788.79, -3.2173e-08
790.79, -3.2247e-08
792.79, -3.2323e-08
794.79, -3.2395e-08
796.8, -3.2464e-08
798.8, -3.254e-08
800.8, -3.2613e-08
802.8, -3.2685e-08
804.8, -3.2757e-08
806.81, -3.283e-08
808.81, -3.2905e-08
810.81, -3.2982e-08
812.81, -3.3058e-08
814.81, -3.3129e-08
816.82, -3.3196e-08
818.82, -3.3269e-08
820.82, -3.334e-08
822.82, -3.3419e-08
824.82, -3.3497e-08
826.83, -3.357e-08
828.83, -3.3647e-08
830.83, -3.3725e-08
832.83, -3.3806e-08
834.83, -3.3892e-08
836.84, -3.3972e-08
838.84, -3.4051e-08
840.84, -3.4132e-08
842.84, -3.4213e-08
844.84, -3.4293e-08
846.85, -3.4372e-08
848.85, -3.4448e-08
850.85, -3.4527e-08
852.85, -3.4605e-08
854.85, -3.4682e-08
856.86, -3.4759e-08
858.86, -3.4837e-08
860.86, -3.4909e-08
862.86, -3.4984e-08
864.86, -3.5064e-08
866.87, -3.5146e-08
868.87, -3.5227e-08
870.87, -3.5309e-08
872.87, -3.5388e-08
874.87, -3.547e-08
876.88, -3.5544e-08
878.88, -3.5622e-08
880.88, -3.5701e-08
882.88, -3.578e-08
884.88, -3.586e-08
886.89, -3.5937e-08
888.89, -3.6011e-08
890.89, -3.6082e-08
892.89, -3.6155e-08
894.89, -3.6234e-08
896.9, -3.6313e-08
898.9, -3.6389e-08
900.9, -3.6467e-08
902.9, -3.6545e-08
904.9, -3.6624e-08
906.91, -3.6697e-08
908.91, -3.6774e-08
910.91, -3.6854e-08
912.91, -3.6931e-08
914.91, -3.701e-08
916.92, -3.709e-08
918.92, -3.7164e-08
920.92, -3.724e-08
922.92, -3.7311e-08
924.92, -3.7385e-08
926.93, -3.7458e-08
928.93, -3.7538e-08
930.93, -3.7614e-08
932.93, -3.7693e-08
934.93, -3.7774e-08
936.94, -3.785e-08
938.94, -3.7924e-08
940.94, -3.7999e-08
942.94, -3.8075e-08
944.94, -3.8156e-08
946.95, -3.8237e-08
948.95, -3.8317e-08
950.95, -3.8396e-08
952.95, -3.8474e-08
954.95, -3.8551e-08
956.96, -3.8623e-08
958.96, -3.87e-08
960.96, -3.8777e-08
962.96, -3.8854e-08
964.96, -3.8927e-08
966.97, -3.9006e-08
968.97, -3.9082e-08
970.97, -3.9154e-08
972.97, -3.9232e-08
974.97, -3.9307e-08
976.98, -3.9386e-08
978.98, -3.946e-08
980.98, -3.9533e-08
982.98, -3.9603e-08
984.98, -3.9675e-08
986.99, -3.9747e-08
988.99, -3.9822e-08
990.99, -3.9895e-08
992.99, -3.9974e-08
994.99, -4.005e-08
997.0, -4.0126e-08
999.0, -4.0197e-08
1001.0, -4.0271e-08
1003.0, -4.0347e-08
1005.0, -4.0424e-08
1007.0, -4.0503e-08
1009.0, -4.0578e-08
1011.0, -4.0652e-08
1013.0, -4.0721e-08
1015.0, -4.0797e-08
1017.0, -4.0867e-08
1019.0, -4.0941e-08
1021.0, -4.101e-08
1023.0, -4.1086e-08
1025.0, -4.1158e-08
1027.0, -4.123e-08
1029.0, -4.1303e-08
1031.0, -4.1373e-08
1033.0, -4.1447e-08
1035.0, -4.1523e-08
1037.0, -4.1596e-08
1039.0, -4.167e-08
1041.0, -4.1746e-08
1043.0, -4.1824e-08
1045.0, -4.1896e-08
1047.0, -4.1965e-08
1049.0, -4.2033e-08
1051.0, -4.2103e-08
1053.1, -4.218e-08
1055.1, -4.2254e-08
1057.1, -4.2324e-08
1059.1, -4.2393e-08
1061.1, -4.2463e-08
1063.1, -4.2526e-08
1065.1, -4.2591e-08
1067.1, -4.2657e-08
1069.1, -4.2721e-08
1071.1, -4.2792e-08
1073.1, -4.2865e-08
1075.1, -4.2932e-08
1077.1, -4.2998e-08
1079.1, -4.3072e-08
1081.1, -4.3145e-08
1083.1, -4.3217e-08
1085.1, -4.3294e-08
1087.1, -4.3368e-08
1089.1, -4.3442e-08
1091.1, -4.3515e-08
1093.1, -4.3589e-08
1095.1, -4.3663e-08
1097.1, -4.3735e-08
1099.1, -4.3802e-08
1101.1, -4.3868e-08
1103.1, -4.3933e-08
1105.1, -4.3996e-08
1107.1, -4.4063e-08
1109.1, -4.4121e-08
1111.1, -4.4188e-08
1113.1, -4.4256e-08
1115.1, -4.4323e-08
1117.1, -4.4391e-08
1119.1, -4.4463e-08
1121.1, -4.4531e-08
1123.1, -4.4599e-08
1125.1, -4.4666e-08
1127.1, -4.4739e-08
1129.1, -4.4808e-08
1131.1, -4.4878e-08
1133.1, -4.495e-08
1135.1, -4.5022e-08
1137.1, -4.5094e-08
1139.1, -4.5161e-08
1141.1, -4.5225e-08
1143.1, -4.5291e-08
1145.1, -4.5361e-08
