Burst starts (s), Burst ends(A)
1626230003.229376, 1626230005.251946
1626230005.251946, 1626230007.280661
1626230007.280661, 1626230009.3033783
1626230009.3033783, 1626230011.3271127
1626230011.343013, 1626230013.3646114
