Burst starts (s), Burst ends(A)
1626229692.0509171, 1626229694.0594132
1626229694.1434004, 1626229696.1501307
1626229696.1654963, 1626229698.184065
1626229698.2092302, 1626229700.2162921
1626229700.2490144, 1626229702.2698693
