Time sep (ms?), Charge (C)
0.0, -8.4e-10
2.002, -9.14e-10
4.004, -9.86e-10
6.006, -1.061e-09
8.008, -1.135e-09
10.01, -1.21e-09
12.012, -1.279e-09
14.014, -1.347e-09
16.016, -1.42e-09
18.018, -1.493e-09
20.02, -1.565e-09
22.022, -1.635e-09
24.024, -1.703e-09
26.026, -1.769e-09
28.028, -1.838e-09
30.03, -1.909e-09
32.032, -1.982e-09
34.034, -2.059e-09
36.036, -2.13e-09
38.038, -2.204e-09
40.04, -2.28e-09
42.042, -2.352e-09
44.044, -2.424e-09
46.046, -2.497e-09
48.048, -2.572e-09
50.05, -2.643e-09
52.052, -2.716e-09
54.054, -2.786e-09
56.056, -2.856e-09
58.058, -2.929e-09
60.06, -3.003e-09
62.062, -3.074e-09
64.064, -3.144e-09
66.066, -3.218e-09
68.068, -3.292e-09
70.07, -3.368e-09
72.072, -3.443e-09
74.074, -3.516e-09
76.076, -3.592e-09
78.078, -3.668e-09
80.08, -3.74e-09
82.082, -3.814e-09
84.084, -3.888e-09
86.086, -3.958e-09
88.088, -4.027e-09
90.09, -4.097e-09
92.092, -4.172e-09
94.094, -4.242e-09
96.096, -4.312e-09
98.098, -4.38e-09
100.1, -4.449e-09
102.1, -4.521e-09
104.1, -4.595e-09
106.11, -4.662e-09
108.11, -4.739e-09
110.11, -4.812e-09
112.11, -4.886e-09
114.11, -4.964e-09
116.12, -5.035e-09
118.12, -5.099e-09
120.12, -5.166e-09
122.12, -5.23e-09
124.12, -5.3e-09
126.13, -5.37e-09
128.13, -5.442e-09
130.13, -5.516e-09
132.13, -5.59e-09
134.13, -5.665e-09
136.14, -5.741e-09
138.14, -5.821e-09
140.14, -5.897e-09
142.14, -5.973e-09
144.14, -6.047e-09
146.15, -6.121e-09
148.15, -6.197e-09
150.15, -6.271e-09
152.15, -6.346e-09
154.15, -6.417e-09
156.16, -6.488e-09
158.16, -6.569e-09
160.16, -6.647e-09
162.16, -6.721e-09
164.16, -6.796e-09
166.17, -6.866e-09
168.17, -6.94e-09
170.17, -7.014e-09
172.17, -7.092e-09
174.17, -7.165e-09
176.18, -7.242e-09
178.18, -7.32e-09
180.18, -7.397e-09
182.18, -7.47e-09
184.18, -7.546e-09
186.19, -7.624e-09
188.19, -7.701e-09
190.19, -7.781e-09
192.19, -7.858e-09
194.19, -7.929e-09
196.2, -7.996e-09
198.2, -8.063e-09
200.2, -8.131e-09
202.2, -8.204e-09
204.2, -8.275e-09
206.21, -8.35e-09
208.21, -8.428e-09
210.21, -8.507e-09
212.21, -8.583e-09
214.21, -8.652e-09
216.22, -8.724e-09
218.22, -8.792e-09
220.22, -8.862e-09
222.22, -8.933e-09
224.22, -8.998e-09
226.23, -9.065e-09
228.23, -9.139e-09
230.23, -9.211e-09
232.23, -9.281e-09
234.23, -9.347e-09
236.24, -9.418e-09
238.24, -9.488e-09
240.24, -9.556e-09
242.24, -9.62e-09
244.24, -9.688e-09
246.25, -9.754e-09
248.25, -9.822e-09
250.25, -9.895e-09
252.25, -9.967e-09
254.25, -1.0036e-08
256.26, -1.0102e-08
258.26, -1.0172e-08
260.26, -1.0241e-08
262.26, -1.031e-08
264.26, -1.038e-08
266.27, -1.045e-08
268.27, -1.0523e-08
270.27, -1.0594e-08
272.27, -1.0666e-08
274.27, -1.0741e-08
276.28, -1.0809e-08
278.28, -1.088e-08
280.28, -1.0951e-08
282.28, -1.1022e-08
284.28, -1.1091e-08
286.29, -1.1161e-08
288.29, -1.1229e-08
290.29, -1.1295e-08
292.29, -1.1359e-08
294.29, -1.1424e-08
296.3, -1.1491e-08
298.3, -1.1557e-08
300.3, -1.1626e-08
302.3, -1.1696e-08
304.3, -1.1767e-08
306.31, -1.1832e-08
308.31, -1.1895e-08
310.31, -1.1963e-08
312.31, -1.2032e-08
314.31, -1.2097e-08
316.32, -1.2159e-08
318.32, -1.2227e-08
320.32, -1.2295e-08
322.32, -1.2364e-08
324.32, -1.2432e-08
326.33, -1.2501e-08
328.33, -1.257e-08
330.33, -1.2637e-08
332.33, -1.271e-08
334.33, -1.2778e-08
336.34, -1.2848e-08
338.34, -1.2916e-08
340.34, -1.2986e-08
342.34, -1.3054e-08
344.34, -1.3122e-08
346.35, -1.3192e-08
348.35, -1.3264e-08
350.35, -1.3336e-08
352.35, -1.3406e-08
354.35, -1.3473e-08
356.36, -1.354e-08
358.36, -1.3612e-08
360.36, -1.3682e-08
362.36, -1.375e-08
364.36, -1.3814e-08
366.37, -1.3884e-08
368.37, -1.3949e-08
370.37, -1.4015e-08
372.37, -1.408e-08
374.37, -1.4142e-08
376.38, -1.4205e-08
378.38, -1.4267e-08
380.38, -1.4333e-08
382.38, -1.4401e-08
384.38, -1.447e-08
386.39, -1.4541e-08
388.39, -1.4611e-08
390.39, -1.4678e-08
392.39, -1.4747e-08
394.39, -1.4819e-08
396.4, -1.4882e-08
398.4, -1.4951e-08
400.4, -1.5018e-08
402.4, -1.5083e-08
404.4, -1.5148e-08
406.41, -1.5213e-08
408.41, -1.5282e-08
410.41, -1.5345e-08
412.41, -1.5411e-08
414.41, -1.5475e-08
416.42, -1.5541e-08
418.42, -1.5615e-08
420.42, -1.5685e-08
422.42, -1.5759e-08
424.42, -1.5829e-08
426.43, -1.5902e-08
428.43, -1.5975e-08
430.43, -1.605e-08
432.43, -1.6124e-08
434.43, -1.6192e-08
436.44, -1.6256e-08
438.44, -1.6327e-08
440.44, -1.6399e-08
442.44, -1.647e-08
444.44, -1.6542e-08
446.45, -1.6606e-08
448.45, -1.6674e-08
450.45, -1.6744e-08
452.45, -1.6811e-08
454.45, -1.6879e-08
456.46, -1.6948e-08
458.46, -1.7018e-08
460.46, -1.7091e-08
462.46, -1.7163e-08
464.46, -1.7236e-08
466.47, -1.7304e-08
468.47, -1.7377e-08
470.47, -1.7453e-08
472.47, -1.7522e-08
474.47, -1.7595e-08
476.48, -1.7666e-08
478.48, -1.7737e-08
480.48, -1.7804e-08
482.48, -1.7869e-08
484.48, -1.7934e-08
486.49, -1.7997e-08
488.49, -1.8065e-08
490.49, -1.8138e-08
492.49, -1.8203e-08
494.49, -1.827e-08
496.5, -1.834e-08
498.5, -1.8411e-08
500.5, -1.8475e-08
502.5, -1.8537e-08
504.5, -1.86e-08
506.51, -1.8662e-08
508.51, -1.8731e-08
510.51, -1.8801e-08
512.51, -1.8866e-08
514.51, -1.8928e-08
516.52, -1.8995e-08
518.52, -1.9063e-08
520.52, -1.9137e-08
522.52, -1.9203e-08
524.52, -1.9269e-08
526.53, -1.9338e-08
528.53, -1.9402e-08
530.53, -1.9468e-08
532.53, -1.9529e-08
534.53, -1.9587e-08
536.54, -1.9648e-08
538.54, -1.9716e-08
540.54, -1.9781e-08
542.54, -1.9846e-08
544.54, -1.9918e-08
546.55, -1.9989e-08
548.55, -2.0061e-08
550.55, -2.0132e-08
552.55, -2.0204e-08
554.55, -2.0276e-08
556.56, -2.0345e-08
558.56, -2.0419e-08
560.56, -2.0491e-08
562.56, -2.0561e-08
564.56, -2.0628e-08
566.57, -2.069e-08
568.57, -2.0754e-08
570.57, -2.0823e-08
572.57, -2.089e-08
574.57, -2.0953e-08
576.58, -2.1022e-08
578.58, -2.109e-08
580.58, -2.1156e-08
582.58, -2.1219e-08
584.58, -2.1286e-08
586.59, -2.1353e-08
588.59, -2.1423e-08
590.59, -2.1492e-08
592.59, -2.1566e-08
594.59, -2.1634e-08
596.6, -2.1703e-08
598.6, -2.1772e-08
600.6, -2.184e-08
602.6, -2.1911e-08
604.6, -2.1978e-08
606.61, -2.2046e-08
608.61, -2.2116e-08
610.61, -2.2184e-08
