Time sep (s?), Charge (C)
1.980469, 4.224518e-11
2.111328, 3.672199e-11
2.243164, 4.416621e-11
2.37207, 3.852301e-11
2.50293, 4.020391e-11
2.634766, 3.984391e-11
2.767578, 4.116439e-11
2.897461, 3.852309e-11
3.029297, -7.277923e-09
3.162109, -7.276098e-09
3.294922, -7.27463e-09
3.422852, -7.274034e-09
3.556641, -7.278609e-09
3.688477, -7.27732e-09
3.820313, -7.272739e-09
3.950195, -7.281745e-09
4.083984, -7.273584e-09
4.212891, -7.277658e-09
4.34375, -7.276583e-09
4.473633, -7.281147e-09
4.604492, -7.26935e-09
4.736328, -7.279459e-09
4.869141, -7.278161e-09
5.000977, -1.477454e-08
5.131836, -1.478017e-08
5.260742, -1.477704e-08
5.390625, -1.476963e-08
5.521484, -1.477015e-08
5.654297, -1.477553e-08
5.787109, -1.47722e-08
5.916992, -1.477446e-08
6.047852, -1.477271e-08
6.179688, -1.477648e-08
6.310547, -1.477376e-08
6.444336, -1.477525e-08
6.576172, -1.477048e-08
6.708984, -1.477223e-08
6.837891, -1.477252e-08
6.96875, -2.18952e-08
7.100586, -2.1894e-08
7.232422, -2.189154e-08
7.362305, -2.189507e-08
7.495117, -2.188545e-08
7.689453, -2.18917e-08
7.818359, -2.188968e-08
7.950195, -2.189092e-08
8.082031, -2.189636e-08
8.213867, -2.188593e-08
8.342773, -2.189137e-08
8.474609, -2.188877e-08
8.607422, -2.18869e-08
8.739258, -2.189403e-08
8.869141, -2.189063e-08
9.000977, -2.898983e-08
9.132813, -2.898156e-08
9.266602, -2.898511e-08
9.399414, -2.898337e-08
9.532227, -2.89892e-08
9.664063, -2.897877e-08
9.792969, -2.898503e-08
9.926758, -2.898341e-08
10.06055, -2.897952e-08
10.19141, -2.898159e-08
10.32031, -2.897747e-08
10.45215, -2.898533e-08
10.58398, -2.897997e-08
10.71289, -2.898459e-08
10.84277, -2.898502e-08
10.97559, -3.658609e-08
11.10645, -3.657611e-08
11.23926, -3.657877e-08
11.36914, -3.658414e-08
11.50098, -3.657909e-08
11.63281, -3.658193e-08
11.76074, -3.657834e-08
11.89062, -3.657906e-08
12.01855, -3.658106e-08
12.15039, -3.657507e-08
12.28223, -3.657871e-08
12.41211, -3.657363e-08
12.54395, -3.658216e-08
12.67383, -3.657815e-08
12.80469, -3.657888e-08
12.93652, -3.657795e-08
13.06836, -3.657776e-08
13.2002, -3.658245e-08
13.33008, -3.65795e-08
13.46191, -3.657878e-08
13.59375, -3.657853e-08
