Time sep (s?), Charge (C)
1.985352, 3.924349e-11
2.115234, 4.500656e-11
2.24707, 4.404615e-11
2.376953, 4.596712e-11
2.509766, 3.744254e-11
2.641602, 3.828286e-11
2.774414, 4.428605e-11
2.904297, 4.260538e-11
3.038086, -2.921514e-09
3.168945, -2.91311e-09
3.296875, -2.919366e-09
3.428711, -2.915997e-09
3.560547, -2.915989e-09
3.69043, -2.912391e-09
3.821289, -2.919954e-09
3.954102, -2.918165e-09
4.083984, -2.91623e-09
4.217773, -2.924162e-09
4.349609, -2.910828e-09
4.481445, -2.921037e-09
4.612305, -2.917807e-09
4.742188, -2.915509e-09
4.873047, -2.922242e-09
5.004883, -5.823187e-09
5.135742, -5.829211e-09
5.265625, -5.825843e-09
5.398438, -5.824513e-09
5.535156, -5.825719e-09
5.666016, -5.830771e-09
5.796875, -5.820909e-09
5.928711, -5.82669e-09
6.058594, -5.820922e-09
6.189453, -5.825108e-09
6.321289, -5.821776e-09
6.453125, -5.827879e-09
6.583008, -5.827314e-09
6.711914, -5.824148e-09
6.842773, -5.819353e-09
6.973633, -8.666538e-09
7.105469, -8.784451e-09
7.236328, -8.788636e-09
8.378906, -8.790829e-09
8.577148, -8.792241e-09
10.75488, -1.195869e-08
10.88574, -1.196297e-08
11.01855, -1.196204e-08
11.14648, -1.19623e-08
11.27832, -1.196408e-08
11.41113, -1.195496e-08
11.54199, -1.196286e-08
11.67188, -1.195727e-08
11.80371, -1.521204e-08
11.93555, -1.52137e-08
12.06738, -1.52048e-08
12.19727, -1.521266e-08
12.32715, -1.521158e-08
12.45898, -1.521141e-08
12.58887, -1.521032e-08
12.71973, -1.521256e-08
12.84961, -1.521131e-08
12.98242, -1.521251e-08
13.1123, -1.521332e-08
13.24316, -1.521316e-08
13.37598, -1.520591e-08
13.50977, -1.521193e-08
