Time sep (s?), Charge (C)
1.974609, 4.176494e-11
2.106445, 4.008378e-11
2.239258, 4.200507e-11
2.370117, 3.828293e-11
2.500977, 4.656724e-11
2.630859, 3.744249e-11
2.761719, 4.584702e-11
2.894531, 3.78028e-11
3.02832, -6.970893e-09
3.15918, -6.968141e-09
3.290039, -6.971363e-09
3.423828, -6.969715e-09
3.555664, -6.968833e-09
3.685547, -6.972602e-09
3.817383, -6.964781e-09
3.948242, -6.967515e-09
4.081055, -6.971872e-09
4.213867, -6.96429e-09
4.34668, -6.972089e-09
4.477539, -6.969711e-09
4.607422, -6.96776e-09
4.738281, -6.970917e-09
4.870117, -6.965104e-09
5.001953, -1.444038e-08
5.132813, -1.443465e-08
5.263672, -1.443748e-08
5.395508, -1.443513e-08
5.525391, -1.444135e-08
5.657227, -1.443781e-08
5.788086, -1.443581e-08
5.94043, -1.444187e-08
6.069336, -1.444039e-08
6.202148, -1.443851e-08
6.333984, -1.443512e-08
6.463867, -1.44433e-08
6.594727, -1.443759e-08
6.724609, -1.443888e-08
6.856445, -1.443642e-08
6.988281, -2.197467e-08
7.12207, -2.197467e-08
7.253906, -2.197118e-08
7.384766, -2.197487e-08
7.514648, -2.197401e-08
7.644531, -2.197659e-08
7.776367, -2.197334e-08
7.911133, -2.197577e-08
8.040039, -2.196812e-08
8.171875, -2.197083e-08
8.303711, -2.197167e-08
8.432617, -2.197375e-08
8.561523, -2.196812e-08
8.693359, -2.197106e-08
8.825195, -2.197564e-08
8.957031, -2.918597e-08
9.086914, -2.919411e-08
9.217773, -2.918885e-08
9.348633, -2.918853e-08
9.479492, -2.91834e-08
9.612305, -2.919193e-08
9.746094, -2.919057e-08
9.876953, -2.91865e-08
10.00781, -2.918744e-08
10.13867, -2.919112e-08
10.27246, -2.918455e-08
10.40332, -2.919079e-08
10.53711, -2.919007e-08
10.66895, -2.918538e-08
10.80371, -2.918746e-08
10.93359, -3.631851e-08
11.06543, -3.630516e-08
11.19824, -3.631413e-08
11.33008, -3.63108e-08
11.46191, -3.631126e-08
11.59473, -3.631035e-08
11.72754, -3.630871e-08
11.8623, -3.630361e-08
11.99609, -3.631044e-08
12.12891, -3.631035e-08
12.25879, -3.63057e-08
12.38867, -3.631098e-08
12.52051, -3.630276e-08
12.6543, -3.630949e-08
12.78516, -3.631055e-08
12.91406, -3.630616e-08
13.04492, -3.631429e-08
13.17578, -3.630587e-08
13.30664, -3.631027e-08
13.43945, -3.630259e-08
