Wavelength(nm), SC photons / PD photons
350.0, 3.0146841811133243
355.0, 3.046732657261167
360.0, 3.1751667616413743
365.0, 3.1210243351725038
370.0, 3.1158838122154253
375.0, 3.046605550927237
380.0, 2.942284746887432
385.0, 3.0485433006227973
390.0, 3.0971477966019347
395.0, 3.157163208559104
400.0, 3.3387109612335224
405.0, 3.1894021741399805
410.0, 3.2974154730607195
415.0, 3.6580321687209296
420.0, 3.54063916630839
425.0, 3.1029324549428976
430.0, 3.402216218666589
435.0, 3.3090221853672697
440.0, 3.147120977580191
445.0, 3.2751610100934347
450.0, 2.9942198460348357
455.0, 3.275173222293904
460.0, 3.1928530115486327
465.0, 3.103355664665281
470.0, 3.247653554319617
475.0, 3.2749693709077254
480.0, 3.500511813041849
485.0, 3.395592327240351
490.0, 3.641224030299344
495.0, 3.604371515760727
505.0, 3.4670533430085797
510.0, 3.5043382829271543
515.0, 3.420276678820509
520.0, 4.173877022927167
530.0, 3.285295083644994
535.0, 3.5601154644565183
545.0, 3.2192072985081364
550.0, 4.828608098142606
570.0, 3.522647932109207
600.0, 3.255423350278295
605.0, 3.161350694860618
610.0, 3.2416440204053485
615.0, 3.1424679225135073
620.0, 3.1357246565316133
630.0, 3.2135099950917727
635.0, 3.497279178513935
640.0, 3.424960609829778
645.0, 3.186956654483776
655.0, 3.2393888320684385
660.0, 2.9791429328947547
665.0, 3.322771249399701
670.0, 3.185062009598574
675.0, 2.912205844908216
680.0, 2.8571681072765003
685.0, 2.7080343605465265
695.0, 2.73040887053296
700.0, 2.7043390509939482
705.0, 2.6438604046060434
710.0, 2.6580984873537594
715.0, 2.8605919949408833
720.0, 2.6719197847011644
725.0, 2.71414716794674
730.0, 2.6576121700146165
735.0, 2.6444174403439984
740.0, 2.7774393008978313
745.0, 2.8257784855114787
750.0, 2.6936035645744356
755.0, 2.9336998661928844
760.0, 2.5410399245299766
765.0, 2.604330618915115
770.0, 2.586862599287274
775.0, 2.732762570044683
780.0, 2.540944016297409
785.0, 2.577057658170164
790.0, 2.6455244193167315
795.0, 2.4187366973396203
800.0, 2.613355154064499
805.0, 2.605754216712329
810.0, 2.6137230807009444
815.0, 2.6085226003191972
820.0, 2.6364777964742094
825.0, 2.598589243516586
830.0, 2.953969346769295
835.0, 2.706069537729865
840.0, 2.680731884293252
845.0, 2.6444022279626886
850.0, 2.8262739107093524
855.0, 3.6011712591536194
860.0, 3.023962502798116
865.0, 2.8201818025191248
870.0, 2.9384011037620774
875.0, 2.788037389724362
880.0, 2.800117947508877
885.0, 2.845299309520106
890.0, 2.927942970103902
895.0, 3.2545530016539246
900.0, 2.8547065037526393
905.0, 3.118201388977549
910.0, 2.9465076321771733
915.0, 3.1346742508092125
920.0, 3.0926862487656805
925.0, 3.0133688893047377
930.0, 3.1848467332070514
935.0, 3.1641765703757407
940.0, 3.164511190962534
945.0, 3.2953872732557064
950.0, 3.461003540636827
955.0, 3.3991783648600546
960.0, 3.342568608739368
965.0, 3.4283792043167125
970.0, 3.6779837408156935
975.0, 3.472910049258843
980.0, 3.5496437679924604
985.0, 4.6232950160671
990.0, 4.06292460493021
995.0, 3.869814688837155
1000.0, 3.9742112669362033
1005.0, 4.1941340291514395
1010.0, 4.250720005982579
1015.0, 3.9565071759755015
1020.0, 4.193423949172065
1025.0, 4.171609709127029
1030.0, 4.392952483431016
1035.0, 4.016461329748661
1040.0, 4.3271786376084584
1045.0, 5.1307342870299815
