Burst starts (s), Burst ends(A)
1626188939.6206727, 1626188941.711103
1626188941.727667, 1626188943.8354096
1626188943.8869371, 1626188945.9946225
1626188946.0582585, 1626188948.173652
1626188948.2217166, 1626188950.327001
