Time sep (ms?), Charge (C)
0.0, -2.053e-09
2.002, -2.136e-09
4.004, -2.221e-09
6.006, -2.309e-09
8.008, -2.398e-09
10.01, -2.481e-09
12.012, -2.561e-09
14.014, -2.65e-09
16.016, -2.741e-09
18.018, -2.832e-09
20.02, -2.92e-09
22.022, -3.008e-09
24.024, -3.093e-09
26.026, -3.184e-09
28.028, -3.272e-09
30.03, -3.36e-09
32.032, -3.447e-09
34.034, -3.533e-09
36.036, -3.621e-09
38.038, -3.708e-09
40.04, -3.798e-09
42.042, -3.884e-09
44.044, -3.974e-09
46.046, -4.058e-09
48.048, -4.15e-09
50.05, -4.236e-09
52.052, -4.314e-09
54.054, -4.398e-09
56.056, -4.481e-09
58.058, -4.561e-09
60.06, -4.643e-09
62.062, -4.726e-09
64.064, -4.815e-09
66.066, -4.896e-09
68.068, -4.984e-09
70.07, -5.072e-09
72.072, -5.158e-09
74.074, -5.241e-09
76.076, -5.324e-09
78.078, -5.409e-09
80.08, -5.494e-09
82.082, -5.582e-09
84.084, -5.664e-09
86.086, -5.748e-09
88.088, -5.83e-09
90.09, -5.914e-09
92.092, -5.996e-09
94.094, -6.08e-09
96.096, -6.16e-09
98.098, -6.233e-09
100.1, -6.309e-09
102.1, -6.383e-09
104.1, -6.466e-09
106.11, -6.548e-09
108.11, -6.627e-09
110.11, -6.711e-09
112.11, -6.798e-09
114.11, -6.883e-09
116.12, -6.971e-09
118.12, -7.059e-09
120.12, -7.144e-09
122.12, -7.23e-09
124.12, -7.315e-09
126.13, -7.399e-09
128.13, -7.483e-09
130.13, -7.568e-09
132.13, -7.647e-09
134.13, -7.734e-09
136.14, -7.821e-09
138.14, -7.908e-09
140.14, -7.997e-09
142.14, -8.087e-09
144.14, -8.171e-09
146.15, -8.257e-09
148.15, -8.344e-09
150.15, -8.43e-09
152.15, -8.511e-09
154.15, -8.594e-09
156.16, -8.678e-09
158.16, -8.759e-09
160.16, -8.842e-09
162.16, -8.923e-09
164.16, -9.007e-09
166.17, -9.093e-09
168.17, -9.178e-09
170.17, -9.263e-09
172.17, -9.346e-09
174.17, -9.427e-09
176.18, -9.514e-09
