Time sep (ms?), Charge (C)
0.0, -2.59e-10
2.002, -3.47e-10
4.004, -4.33e-10
6.006, -5.26e-10
8.008, -6.2e-10
10.01, -7.11e-10
12.012, -8.04e-10
14.014, -8.96e-10
16.016, -9.86e-10
18.018, -1.073e-09
20.02, -1.162e-09
22.022, -1.253e-09
24.024, -1.343e-09
26.026, -1.432e-09
28.028, -1.52e-09
30.03, -1.611e-09
32.032, -1.694e-09
34.034, -1.78e-09
36.036, -1.87e-09
38.038, -1.961e-09
40.04, -2.061e-09
42.042, -2.155e-09
44.044, -2.241e-09
46.046, -2.326e-09
48.048, -2.411e-09
50.05, -2.502e-09
52.052, -2.588e-09
54.054, -2.676e-09
56.056, -2.758e-09
58.058, -2.845e-09
60.06, -2.934e-09
62.062, -3.019e-09
64.064, -3.105e-09
66.066, -3.196e-09
68.068, -3.284e-09
70.07, -3.37e-09
72.072, -3.458e-09
74.074, -3.546e-09
76.076, -3.636e-09
78.078, -3.724e-09
80.08, -3.811e-09
82.082, -3.899e-09
84.084, -3.986e-09
86.086, -4.073e-09
88.088, -4.164e-09
90.09, -4.252e-09
92.092, -4.344e-09
94.094, -4.435e-09
96.096, -4.528e-09
98.098, -4.621e-09
100.1, -4.712e-09
102.1, -4.805e-09
104.1, -4.898e-09
106.11, -4.991e-09
108.11, -5.084e-09
110.11, -5.173e-09
112.11, -5.264e-09
114.11, -5.353e-09
116.12, -5.443e-09
118.12, -5.535e-09
120.12, -5.628e-09
122.12, -5.719e-09
124.12, -5.808e-09
126.13, -5.894e-09
128.13, -5.989e-09
130.13, -6.08e-09
132.13, -6.17e-09
134.13, -6.257e-09
136.14, -6.347e-09
138.14, -6.434e-09
140.14, -6.52e-09
142.14, -6.61e-09
144.14, -6.694e-09
146.15, -6.782e-09
148.15, -6.875e-09
150.15, -6.962e-09
152.15, -7.05e-09
154.15, -7.136e-09
156.16, -7.221e-09
158.16, -7.309e-09
160.16, -7.399e-09
162.16, -7.485e-09
164.16, -7.574e-09
166.17, -7.658e-09
168.17, -7.741e-09
170.17, -7.828e-09
172.17, -7.911e-09
174.17, -7.997e-09
176.18, -8.081e-09
178.18, -8.166e-09
180.18, -8.251e-09
182.18, -8.336e-09
184.18, -8.423e-09
186.19, -8.509e-09
188.19, -8.593e-09
190.19, -8.672e-09
192.19, -8.753e-09
194.19, -8.836e-09
196.2, -8.924e-09
198.2, -9.015e-09
200.2, -9.106e-09
202.2, -9.194e-09
204.2, -9.279e-09
206.21, -9.369e-09
208.21, -9.459e-09
210.21, -9.544e-09
212.21, -9.635e-09
214.21, -9.724e-09
216.22, -9.81e-09
218.22, -9.897e-09
220.22, -9.991e-09
222.22, -1.0083e-08
224.22, -1.017e-08
226.23, -1.0256e-08
228.23, -1.0344e-08
230.23, -1.0431e-08
232.23, -1.0517e-08
234.23, -1.0602e-08
236.24, -1.0682e-08
238.24, -1.0765e-08
240.24, -1.0851e-08
242.24, -1.0939e-08
244.24, -1.1022e-08
246.25, -1.1103e-08
248.25, -1.1192e-08
250.25, -1.1271e-08
252.25, -1.135e-08
254.25, -1.1436e-08
256.26, -1.1523e-08
258.26, -1.1613e-08
260.26, -1.1701e-08
262.26, -1.1787e-08
264.26, -1.1873e-08
266.27, -1.196e-08
268.27, -1.205e-08
270.27, -1.2138e-08
272.27, -1.2226e-08
274.27, -1.2318e-08
276.28, -1.2407e-08
278.28, -1.2502e-08
280.28, -1.2603e-08
282.28, -1.2697e-08
284.28, -1.2789e-08
286.29, -1.288e-08
288.29, -1.2977e-08
290.29, -1.3073e-08
292.29, -1.3168e-08
294.29, -1.3266e-08
296.3, -1.3361e-08
298.3, -1.3461e-08
300.3, -1.3557e-08
302.3, -1.3657e-08
304.3, -1.3758e-08
306.31, -1.3857e-08
308.31, -1.3951e-08
310.31, -1.4043e-08
312.31, -1.414e-08
314.31, -1.4232e-08
316.32, -1.4322e-08
318.32, -1.4415e-08
320.32, -1.4509e-08
322.32, -1.4609e-08
324.32, -1.4704e-08
326.33, -1.48e-08
